,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,City,CountyName,Metro,NumBeds,RegionName,SizeRank,State
405,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,2800.0,2700.0,2800.0,2800.0,2800.0,2800.0,2900.0,2900.0,2900.0,3000.0,2995.0,3000.0,3050.0,3050.0,3062.5,3025.0,3050.0,3000.0,2995.0,3000.0,3000.0,3050.0,3050.0,3050.0,3100.0,3100.0,3100.0,3150.0,3155.5,3200.0,3195.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3272.5,3400.0,3335.0,3300.0,3370.0,3350.0,3300.0,3370.0,3395.0,3397.5,3437.5,3500.0,3491.5,3650.0,3500.0,3437.5,3400.0,3325.0,3300.0,3395.0,3400.0,3395.0,3400.0,3400.0,3412.5,3360.0,3400.0,3400.0,3300.0,3300.0,3400.0,3300.0,3400.0,3400.0,3400.0,3450.0,3495.0,3412.5,3412.5,3395.0,3300.0,3300.0,3350.0,3300.0,3400.0,3385.0,3400.0,3395.0,3412.5,3450.0,3472.5,New York,New York,New York-Newark-Jersey City,1,Murray Hill,406,NY
427,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.0,3047.5,2895.0,3100.0,3245.0,3099.5,3100.0,3100.0,3292.5,3220.0,3125.0,3050.0,2962.5,3100.0,3320.0,3370.0,3300.0,3342.5,3366.5,3295.0,3250.0,3295.0,3295.0,3295.0,3300.0,3350.0,3395.0,3300.0,3275.0,3250.0,3250.0,3200.0,3200.0,3295.0,3300.0,3350.0,3350.0,3295.0,3295.0,3295.0,3295.0,3295.0,3350.0,3350.0,3250.0,3200.0,3199.0,3197.0,3199.0,3199.0,3199.0,3199.0,3225.0,3199.0,3250.0,3199.0,3199.5,3200.0,3199.0,3200.0,3199.0,3199.0,3199.0,3199.0,3199.0,3200.0,3199.0,3199.0,3199.0,3047.5,3100.0,3199.0,3199.0,3100.0,3147.5,3199.0,3199.0,3150.0,3199.0,3199.0,3199.0,3200.0,3187.0,3100.0,3150.0,New York,New York,New York-Newark-Jersey City,1,Little Italy,428,NY
460,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,2800.0,2800.0,2600.0,2750.0,2687.5,2600.0,2600.0,2600.0,2600.0,2400.0,2400.0,2300.0,2200.0,2200.0,2200.0,2300.0,2550.0,2575.0,2600.0,2400.0,2600.0,2500.0,2600.0,2500.0,2400.0,2400.0,2500.0,2600.0,2600.0,2750.0,2800.0,2700.0,2700.0,2700.0,2800.0,2850.0,2850.0,2800.0,2650.0,2600.0,2800.0,2500.0,2600.0,2597.5,2450.0,2550.0,2550.0,2650.0,2750.0,2600.0,2600.0,2600.0,2650.0,2600.0,2625.0,2725.0,2750.0,2750.0,2600.0,2600.0,2600.0,2700.0,2750.0,2800.0,2850.0,2965.0,2750.0,2820.5,New York,Kings,New York-Newark-Jersey City,1,Cobble Hill,461,NY
522,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,3095.0,3497.5,3647.5,3610.0,3600.0,3550.0,3500.0,3550.0,3550.0,3612.5,3790.0,3770.0,3585.0,3650.0,3695.0,3650.0,3650.0,3600.0,3650.0,3695.0,3650.0,3695.0,3695.0,3750.0,3795.0,3795.0,3899.0,3857.5,3795.0,3775.0,3750.0,3795.0,3800.0,3800.0,3850.0,3995.0,3895.0,3995.0,3995.0,3995.0,4150.0,3972.5,3950.0,3950.0,4047.5,4192.5,3924.5,3822.5,3850.0,3924.5,3899.0,3997.5,3995.0,4000.0,3995.0,3950.0,3995.0,3995.0,3950.0,3924.5,3995.0,3850.0,3850.0,3850.0,3822.5,3897.0,3895.0,3895.0,3895.0,3995.0,4000.0,3897.0,3899.0,3895.0,3924.5,3850.0,3895.0,3995.0,3795.0,3850.0,3785.0,3924.5,3950.0,3850.0,3872.5,3872.5,3895.0,New York,New York,New York-Newark-Jersey City,1,NoHo,523,NY
545,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,3300.0,3450.0,3297.5,3250.0,3320.0,3300.0,3425.0,3400.0,3390.0,3350.0,3295.0,3250.0,3225.0,3280.0,3395.0,3400.0,3367.5,3395.0,3395.0,3399.5,3395.0,3395.0,3400.0,3430.0,3400.0,3495.0,3450.0,3410.0,3495.0,3475.0,3320.0,3320.0,3325.0,3350.0,3389.5,3390.0,3375.0,3450.0,3499.0,3600.0,3650.0,3500.0,3500.0,3600.0,3669.0,3672.5,3697.5,3740.0,3862.5,3705.5,3600.0,3590.0,3792.5,3875.0,3730.0,3650.0,3600.0,3700.0,3580.0,3560.0,3650.0,3560.0,3715.5,3650.0,3580.0,3725.0,3650.0,3730.0,3750.0,3610.0,3715.5,3800.0,3822.5,3795.0,3800.0,3895.0,3895.0,3895.0,3851.5,3688.0,3646.0,3600.0,3627.5,3615.0,3600.0,3622.5,3750.0,3750.0,3730.0,3650.0,New York,New York,New York-Newark-Jersey City,1,Garment District,546,NY
632,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.5,2595.0,2700.0,2700.0,2850.0,2850.0,2900.0,2850.0,2800.0,2900.0,2970.0,3000.0,3000.0,3000.0,2900.0,2900.0,2800.0,2850.0,2895.0,2900.0,3107.5,3000.0,3075.0,3100.0,3100.0,3000.0,3190.0,3100.0,3100.0,3095.0,3000.0,3000.0,3100.0,3112.5,3100.0,3100.0,3200.0,3195.0,3200.0,3200.0,3170.0,3175.0,2822.5,3034.5,3074.0,2950.0,2972.5,2995.0,3034.5,3200.0,3250.0,3200.0,3074.0,3034.5,3074.0,3034.5,3200.0,3200.0,3137.0,3137.0,3200.0,3100.0,3137.0,3200.0,3200.0,3200.0,3175.0,3200.0,3200.0,3074.0,3200.0,3200.0,3074.0,2995.0,3034.5,3074.0,3200.0,3034.5,3045.0,3137.0,3200.0,3200.0,2995.0,3034.5,3034.5,3137.0,3137.0,3034.5,3074.0,3137.0,3137.0,2995.0,3137.0,New York,New York,New York-Newark-Jersey City,1,Central Park,633,NY
2,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4495.0,4500.0,4500.0,4500.0,4400.0,4400.0,4450.0,4475.0,4500.0,4350.0,4300.0,4300.0,4400.0,4597.5,4500.0,4518.0,4525.0,4550.0,4500.0,4500.0,4500.0,4500.0,4395.0,3995.0,4352.5,4425.0,4400.0,4310.0,4250.0,4200.0,4250.0,4250.0,4200.0,4206.0,4200.0,4199.5,4195.0,4371.5,4395.0,4357.5,4400.0,4437.5,4495.0,4333.0,4315.5,4425.0,4300.0,4262.5,4400.0,4432.5,New York,New York,New York-Newark-Jersey City,2,Upper West Side,3,NY
4,,,,,,,,0.0,0.0,0.0,0.0,0.0,2750.0,3000.0,3200.0,3000.0,2900.0,2950.0,3000.0,2995.0,3000.0,3295.0,3200.0,3200.0,3300.0,3200.0,3195.0,3195.0,3100.0,3200.0,3200.0,3200.0,3285.0,3300.0,3350.0,3295.0,3225.0,3200.0,3150.0,3095.0,3050.0,2900.0,3000.0,3200.0,3200.0,3199.0,3200.0,3295.0,3300.0,3395.0,3395.0,3300.0,3250.0,3450.0,3500.0,3495.0,3595.0,3695.0,3750.0,3595.0,3800.0,3745.0,3685.0,3395.0,3462.5,3400.0,3550.0,3600.0,3500.0,3450.0,3500.0,3525.0,3672.5,3695.0,3745.0,3500.0,3397.5,3500.0,3300.0,3550.0,3495.0,3500.0,3500.0,3395.0,3450.0,3300.0,3300.0,3264.0,3300.0,3300.0,3450.0,3495.0,3400.0,3516.0,3600.0,3500.0,3600.0,3472.5,3297.5,3297.5,3250.0,3295.0,3350.0,3495.0,New York,New York,New York-Newark-Jersey City,2,Upper East Side,5,NY
7,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1375.0,1375.0,1400.0,1400.0,1400.0,1400.0,1375.0,1400.0,1430.0,1488.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1500.0,1400.0,1500.0,1500.0,1500.0,1500.0,1500.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1507.0,1550.0,1500.0,1500.0,1500.0,1550.0,1550.0,1600.0,1600.0,1600.0,1600.0,1700.0,1600.0,1600.0,1600.0,1649.5,1650.0,1600.0,1625.0,1699.0,1700.0,1675.0,1675.0,1750.0,1800.0,1800.0,1700.0,1750.0,1862.5,1875.0,1800.0,1800.0,1800.0,1850.0,1825.0,1850.0,1799.0,1799.0,1800.0,1850.0,1850.0,1837.5,1850.0,1850.0,1800.0,1800.0,1850.0,1850.0,1850.0,1825.0,New York,Kings,New York-Newark-Jersey City,2,East New York,8,NY
9,,,,,,,,0.0,0.0,0.0,0.0,0.0,1550.0,1650.0,1695.0,1650.0,1695.0,1750.0,1700.0,1695.0,1650.0,1650.0,1650.0,1650.0,1650.0,1680.0,1650.0,1700.0,1795.0,1750.0,1800.0,1800.0,1800.0,1750.0,1795.0,1795.0,1795.0,1800.0,1800.0,1850.0,1850.0,1895.0,1875.0,1850.0,1850.0,1850.0,1850.0,1850.0,1875.0,1875.0,1895.0,1900.0,1950.0,1895.0,1950.0,1995.0,2000.0,1950.0,1975.0,2000.0,1962.5,1975.0,1995.0,1950.0,1995.0,2000.0,2000.0,2050.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1976.0,1995.0,2000.0,1997.5,2000.0,2000.0,2000.0,2050.0,2095.0,2095.0,2100.0,2185.0,2200.0,2200.0,2199.0,2100.0,2115.0,2120.0,2097.5,2100.0,2095.0,2100.0,2125.0,2125.0,2150.0,2195.0,2200.0,2197.5,New York,New York,New York-Newark-Jersey City,2,Washington Heights,10,NY
12,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,1895.0,1950.0,1900.0,1900.0,2132.5,2100.0,2100.0,2100.0,2100.0,2000.0,2100.0,2125.0,2200.0,2250.0,2350.0,2400.0,2450.0,2450.0,2495.0,2400.0,2400.0,2400.0,2350.0,2350.0,2400.0,2500.0,2500.0,2600.0,2450.0,2400.0,2400.0,2400.0,2400.0,2450.0,2500.0,2450.0,2500.0,2500.0,2495.0,2500.0,2500.0,2425.0,2425.0,2450.0,2400.0,2395.0,2400.0,2400.0,2400.0,2400.0,2450.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2450.0,2400.0,2450.0,2450.0,2400.0,2400.0,2425.0,2400.0,2395.0,2350.0,2399.0,2350.0,2350.0,2400.0,2400.0,2400.0,2395.0,2395.0,2350.0,2395.0,2395.0,2350.0,2350.0,2300.0,2300.0,2300.0,2350.0,2395.0,2400.0,New York,Queens,New York-Newark-Jersey City,2,Astoria,13,NY
14,,,,,,,,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1562.5,1500.0,1600.0,1650.0,1600.0,1600.0,1600.0,1600.0,1600.0,1575.0,1600.0,1650.0,1675.0,1700.0,1700.0,1700.0,1750.0,1750.0,1750.0,1750.0,1700.0,1750.0,1800.0,1800.0,1850.0,1937.5,1995.0,2100.0,2200.0,2197.0,2095.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2100.0,2199.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2300.0,2350.0,2300.0,2350.0,2300.0,2300.0,2300.0,2295.0,2300.0,2349.0,2300.0,2350.0,2395.0,2375.0,2400.0,2400.0,2400.0,2500.0,2500.0,2300.0,2377.5,2346.5,2300.0,2338.0,2395.0,2375.0,2383.0,2400.0,2399.0,2392.5,2350.0,2300.0,2299.0,2290.0,2350.0,2400.0,2400.0,2450.0,2475.0,2500.0,2498.5,New York,Kings,New York-Newark-Jersey City,2,Bedford Stuyvesant,15,NY
15,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,2700.0,2750.0,2800.0,2900.0,2800.0,2795.0,2900.0,3000.0,3100.0,3100.0,3099.0,3099.5,3100.0,3000.0,3000.0,3100.0,3125.0,3050.0,3000.0,3000.0,3000.0,3100.0,3150.0,3000.0,3000.0,3100.0,3200.0,3257.5,3300.0,3200.0,3200.0,3163.0,3156.5,3095.0,3088.0,3150.0,3200.0,3180.0,3350.0,3600.0,3500.0,3350.0,3285.0,3300.0,3350.0,3295.0,3250.0,3200.0,3100.0,3099.0,3100.0,3200.0,3199.0,3100.0,3150.0,3200.0,3400.0,3250.0,3600.0,3040.0,3000.0,3100.0,3195.0,3116.5,3131.5,3099.0,3035.5,3050.0,3000.0,2995.0,2999.5,3000.0,3000.0,2985.0,3000.0,3000.0,3000.0,2975.0,2995.0,2987.0,New York,Kings,New York-Newark-Jersey City,2,Williamsburg,16,NY
19,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,1635.0,1600.0,1595.0,1590.0,1550.0,1600.0,1650.0,1600.0,1500.0,1500.0,1500.0,1600.0,1600.0,1650.0,1600.0,1600.0,1600.0,1550.0,1650.0,1650.0,1675.0,1675.0,1700.0,1799.5,1700.0,1750.0,1800.0,1800.0,1737.5,1775.0,1799.0,1770.0,1775.0,1799.0,1812.5,1850.0,1899.0,1875.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,2000.0,1950.0,1999.0,2000.0,2000.0,2100.0,2095.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2050.0,1975.0,2100.0,2250.0,2141.5,1975.0,1997.0,1975.0,1995.0,1999.0,1999.0,2000.0,2000.0,2100.0,2100.0,2050.0,2000.0,1995.0,2050.0,2100.0,2099.0,2100.0,2095.0,2100.0,2195.0,2200.0,2200.0,New York,Kings,New York-Newark-Jersey City,2,Flatbush,20,NY
21,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.5,1750.0,1700.0,1650.0,1650.0,1650.0,1800.0,1908.0,1800.0,1700.0,1700.0,1850.0,1900.0,1900.0,1950.0,2100.0,2000.0,1950.0,1800.0,1750.0,1750.0,1800.0,1900.0,1900.0,1999.0,2010.0,2100.0,2199.0,2200.0,2199.0,2199.0,2100.0,2000.0,2000.0,2099.0,2100.0,2200.0,2200.0,2200.0,2200.0,2250.0,2250.0,2250.0,2200.0,2200.0,2300.0,2300.0,2300.0,2400.0,2350.0,2300.0,2350.0,2350.0,2375.0,2300.0,2300.0,2350.0,2382.0,2400.0,2400.0,2400.0,2400.0,2400.0,2498.0,2400.0,2445.0,2395.0,2295.0,2300.0,2200.0,2200.0,2262.0,2300.0,2395.0,2395.0,2400.0,2400.0,2390.0,2400.0,2399.0,2350.0,2352.5,2395.0,2399.0,2400.0,2400.0,2400.0,2400.0,2400.0,New York,Kings,New York-Newark-Jersey City,2,Crown Heights,22,NY
22,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1999.0,1999.0,1999.0,2160.0,2192.5,2000.0,2186.0,1999.0,1999.0,1949.0,1899.0,1999.0,1999.0,1977.0,1999.0,1999.0,2099.0,2000.0,2124.5,2159.0,2029.0,New York,Queens,New York-Newark-Jersey City,2,Jamaica,23,NY
23,,,,,,,,0.0,0.0,0.0,0.0,1860.0,1850.0,1795.0,1795.0,1750.0,1750.0,1750.0,1795.0,1789.0,1890.0,1950.0,1977.5,1950.0,1950.0,1895.0,1850.0,1899.0,1900.0,1925.0,1975.0,1995.0,2000.0,2000.0,1995.0,2000.0,2000.0,2100.0,2100.0,2100.0,2100.0,2062.0,2100.0,2135.0,2000.0,2100.0,2020.0,2100.0,2000.0,2000.0,2000.0,2100.0,2225.0,2350.0,2495.0,2400.0,2400.0,2397.5,2400.0,2450.0,2400.0,2400.0,2395.0,2350.0,2400.0,2395.0,2400.0,2450.0,2450.0,2400.0,2464.0,2400.0,2400.0,2450.0,2475.0,2429.0,2350.0,2400.0,2500.0,2395.0,2400.0,2400.0,2300.0,2495.0,2400.0,2450.0,2500.0,2495.0,2495.0,2500.0,2611.0,2500.0,2450.0,2350.0,2350.0,2350.0,2399.0,2495.0,2500.0,2574.0,2600.0,2600.0,2600.0,2600.0,New York,New York,New York-Newark-Jersey City,2,Harlem,24,NY
25,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1350.0,1300.0,1300.0,1350.0,1300.0,1400.0,1397.5,1395.0,1400.0,1380.0,1400.0,1400.0,1400.0,1400.0,1450.0,1400.0,1500.0,1500.0,1500.0,1500.0,1500.0,1400.0,1400.0,1400.0,1400.0,1400.0,1418.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1475.0,1450.0,1450.0,1500.0,1532.5,1520.0,1525.0,1500.0,1500.0,1537.5,1585.0,1550.0,1550.0,1550.0,1550.0,1600.0,1600.0,1550.0,1596.0,1575.0,1560.0,1575.0,1550.0,1575.0,1600.0,1650.0,1650.0,1694.0,1695.0,1700.0,1700.0,1697.0,1700.0,1699.0,1700.0,1750.0,1750.0,1750.0,1750.0,1775.0,1799.0,1800.0,1825.0,1800.0,1800.0,1800.0,New York,Bronx,New York-Newark-Jersey City,2,Williamsbridge,26,NY
26,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2750.0,2700.0,2749.0,2795.0,2800.0,2700.0,2700.0,2755.0,2795.0,2897.5,2995.0,2800.0,2995.0,2800.0,2795.0,3000.0,3200.0,2995.0,3198.0,2862.5,2800.0,2700.0,2797.5,2697.0,2695.0,2695.0,2700.0,2700.0,2695.0,2700.0,2825.0,2895.0,2772.5,2750.0,2850.0,2797.5,2800.0,2700.0,2695.0,2747.5,New York,New York,New York-Newark-Jersey City,2,East Harlem,27,NY
29,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1600.0,1597.0,1600.0,1600.0,1675.0,1695.0,1675.0,1695.0,1650.0,1650.0,1600.0,1600.0,1650.0,1800.0,1850.0,1995.0,2000.0,2000.0,2100.0,2100.0,2062.5,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2100.0,2150.0,2150.0,2185.0,2150.0,2199.0,2100.0,2100.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2300.0,2300.0,2350.0,2300.0,2300.0,2300.0,2350.0,2399.0,2400.0,2400.0,2400.0,2399.0,2400.0,2400.0,2400.0,2429.0,2342.5,2299.0,2300.0,2299.0,2300.0,2300.0,2300.0,2350.0,2350.0,2300.0,2326.0,2300.0,2300.0,2300.0,2299.0,2295.0,2300.0,2400.0,2400.0,2495.0,2450.0,2406.0,New York,Kings,New York-Newark-Jersey City,2,Bushwick,30,NY
30,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1550.0,1570.0,1550.0,1600.0,1600.0,1600.0,1600.0,1650.0,1700.0,1700.0,1680.0,1700.0,1650.0,1650.0,1700.0,1750.0,1700.0,1700.0,1700.0,1700.0,1750.0,1687.5,1700.0,1700.0,1750.0,1800.0,1795.0,1800.0,1850.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1885.0,1800.0,1999.0,1900.0,1875.0,1825.0,1918.5,1925.0,1900.0,New York,Kings,New York-Newark-Jersey City,2,East Flatbush,31,NY
33,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,1700.0,1667.5,1700.0,1736.0,1800.0,1800.0,1850.0,1800.0,1850.0,1875.0,1849.0,1897.5,1900.0,1850.0,1800.0,1849.0,1937.5,1995.0,2000.0,2100.0,2195.0,2195.0,2200.0,2200.0,2125.0,2125.0,2075.0,2095.0,2150.0,2255.0,2257.5,2000.0,2175.0,2320.0,2205.0,2197.5,2095.0,2115.0,2285.0,2200.0,2245.0,2255.0,2270.0,2353.0,2295.0,2350.0,2200.0,2290.0,2342.5,2300.0,2342.5,2200.0,2265.0,2325.0,2300.0,2300.0,2350.0,2330.0,2350.0,New York,Queens,New York-Newark-Jersey City,2,Corona,34,NY
35,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1650.0,1650.0,1600.0,1600.0,1650.0,1600.0,1524.5,1550.0,1600.0,1600.0,1600.0,1650.0,1700.0,1750.0,1750.0,1650.0,1550.0,1625.0,1650.0,1600.0,1650.0,1725.0,1750.0,1750.0,1800.0,1800.0,1800.0,1750.0,1775.0,1750.0,1750.0,1750.0,1750.0,1750.0,1800.0,1800.0,1800.0,1800.0,1825.0,1850.0,1900.0,1900.0,1850.0,1850.0,1900.0,1900.0,1985.0,1900.0,1900.0,1900.0,1950.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2300.0,1975.0,2000.0,2100.0,2010.0,2000.0,2095.0,2100.0,2200.0,2100.0,2000.0,1975.0,1900.0,1900.0,1999.0,1972.5,1999.0,2000.0,2154.0,2200.0,2100.0,2000.0,2012.5,New York,Kings,New York-Newark-Jersey City,2,Sunset Park,36,NY
36,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1350.0,1300.0,1300.0,1350.0,1350.0,1350.0,1325.0,1350.0,1400.0,1372.5,1450.0,1472.5,1400.0,1475.0,1521.5,1545.0,1475.0,1485.0,1400.0,1400.0,1400.0,1400.0,1650.0,1637.5,1500.0,1500.0,1500.0,1507.5,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1600.0,1575.0,1450.0,1450.0,1525.0,1500.0,1550.0,1550.0,1550.0,1550.0,1650.0,1550.0,1600.0,1599.5,1600.0,1695.0,1700.0,1650.0,1650.0,1600.0,1657.5,1700.0,1650.0,1600.0,1600.0,1650.0,1775.0,1750.0,1650.0,1600.0,1795.0,1650.0,1700.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,New York,Bronx,New York-Newark-Jersey City,2,Concourse,37,NY
38,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1425.0,1350.0,1375.0,1400.0,1500.0,1550.0,1550.0,1500.0,1450.0,1500.0,1550.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1537.5,1600.0,1600.0,1595.0,1500.0,1500.0,1500.0,1500.0,1600.0,1600.0,1600.0,1600.0,1550.0,1500.0,1600.0,1695.0,1700.0,1650.0,1600.0,1600.0,1600.0,1650.0,1700.0,1700.0,1750.0,1700.0,1700.0,1700.0,1715.0,1700.0,1700.0,1700.0,1750.0,1750.0,1750.0,1750.0,1750.0,1800.0,1800.0,1750.0,1745.0,1750.0,1800.0,1750.0,1785.0,1750.0,1750.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1750.0,1795.0,1800.0,1799.5,1799.5,1750.0,1800.0,1800.0,1800.0,1849.0,1800.0,1800.0,New York,Kings,New York-Newark-Jersey City,2,Bensonhurst,39,NY
46,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1495.0,1495.0,1525.0,1595.0,1600.0,1700.0,1700.0,1700.0,1700.0,1700.0,1775.0,1785.0,1800.0,1800.0,1825.0,1768.5,1750.0,1750.0,1795.0,1750.0,1795.0,1760.0,1800.0,1775.0,1850.0,1850.0,1800.0,1795.0,1795.0,1800.0,1850.0,1875.0,1875.0,1800.0,1850.0,1850.0,1895.0,1825.0,1912.5,1975.0,1950.0,1950.0,1899.0,1912.5,1950.0,1950.0,1912.5,1925.0,1900.0,1950.0,1950.0,1995.0,2000.0,2025.0,2050.0,2000.0,1900.0,2075.0,2027.5,2100.0,1950.0,2000.0,1980.0,2000.0,2000.0,2200.0,2200.0,2200.0,2200.0,2100.0,2095.0,2100.0,2075.0,2025.0,2025.0,2100.0,2000.0,2000.0,2000.0,2150.0,2081.0,2081.0,New York,Kings,New York-Newark-Jersey City,2,Sheepshead Bay,47,NY
